Order,Lock,Vuser,DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
23,Adaptive Lock,800,2026-04-23 20:04:56,12,134,0,653.627,501.58,67.0,165.0,11055.0,134,0,173.425,219.007
23,Adaptive Lock,800,2026-04-23 20:04:58,1,3,0,6.333,1.247,1.5,165.0,247.5,3,0,2.0,3.333
23,Adaptive Lock,800,2026-04-23 20:05:00,0,1,0,14.0,0.0,0.5,165.0,82.5,1,0,4.0,5.0
23,Adaptive Lock,1000,2026-04-23 20:16:00,900,177,0,538.452,386.431,88.5,81.0,7168.5,0,0,166.299,326.729
23,Adaptive Lock,1000,2026-04-23 20:16:02,725,199,0,524.362,509.044,99.5,155.291,15451.5,176,0,136.271,215.286
23,Adaptive Lock,1000,2026-04-23 20:16:04,343,466,0,481.459,328.15,233.0,165.0,38445.0,466,0,156.32,230.556
23,Adaptive Lock,1000,2026-04-23 20:16:06,20,147,0,424.0,512.412,73.5,165.0,12127.5,147,0,108.197,190.129
23,Adaptive Lock,1000,2026-04-23 20:16:08,4,9,0,8.556,2.266,4.5,165.0,742.5,9,0,2.333,3.667
23,Adaptive Lock,1000,2026-04-23 20:16:10,0,2,0,6.5,1.5,1.0,165.0,165.0,2,0,1.5,3.0
24,Pessimistic Lock,500,2026-04-16 01:36:28,409,94,0,52.447,53.014,47.0,81.0,3807.0,0,0,13.596,23.372
24,Pessimistic Lock,500,2026-04-16 01:36:30,327,146,0,95.404,132.979,73.0,104.014,7593.0,40,0,43.521,61.027
24,Pessimistic Lock,500,2026-04-16 01:36:32,42,232,0,318.349,350.637,116.0,165.0,19140.0,232,0,96.228,131.013
24,Pessimistic Lock,500,2026-04-16 01:36:34,3,28,0,7.107,2.483,14.0,165.0,2310.0,28,0,2.0,3.25
24,Pessimistic Lock,800,2026-04-16 01:47:33,630,270,0,384.089,393.317,135.0,102.778,13875.0,70,0,103.956,171.537
24,Pessimistic Lock,800,2026-04-16 01:47:35,150,434,0,529.203,416.053,217.0,165.0,35805.0,434,0,178.986,244.583
24,Pessimistic Lock,800,2026-04-16 01:47:37,28,76,0,5.145,2.005,38.0,165.0,6270.0,76,0,1.355,2.171
24,Pessimistic Lock,800,2026-04-16 01:47:39,2,19,0,7.579,2.682,9.5,165.0,1567.5,19,0,2.316,3.526
24,Pessimistic Lock,800,2026-04-16 01:47:41,0,1,0,12.0,0.0,0.5,165.0,82.5,1,0,4.0,5.0
24,Pessimistic Lock,1000,2026-04-16 01:58:43,940,209,0,497.12,318.66,104.5,87.029,9094.5,15,0,197.742,259.373
24,Pessimistic Lock,1000,2026-04-16 01:58:45,706,85,0,577.235,638.998,42.5,159.071,6760.5,79,0,220.729,368.294
24,Pessimistic Lock,1000,2026-04-16 01:58:47,316,390,0,1017.359,413.366,195.0,165.0,32175.0,390,0,288.372,394.036
24,Pessimistic Lock,1000,2026-04-16 01:58:49,8,308,0,718.656,278.305,154.0,165.0,25410.0,308,0,202.019,282.945
24,Pessimistic Lock,1000,2026-04-16 01:58:51,1,7,0,8.714,1.829,3.5,165.0,577.5,7,0,3.0,4.286
24,Pessimistic Lock,1000,2026-04-16 01:58:53,0,1,0,7.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
24,Spin Lock,500,2026-04-16 02:09:52,201,299,0,341.963,383.319,149.5,104.13,15567.5,99,0,91.164,116.184
24,Spin Lock,500,2026-04-16 02:09:54,7,194,0,162.021,239.246,97.0,165.0,16005.0,194,0,58.072,71.727
24,Spin Lock,500,2026-04-16 02:09:56,2,5,0,10.0,3.406,2.5,165.0,412.5,5,0,2.8,3.6
24,Spin Lock,500,2026-04-16 02:09:58,1,1,0,7.0,0.0,0.5,165.0,82.5,1,0,2.0,3.0
24,Spin Lock,500,2026-04-16 02:10:00,0,1,0,10.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
24,Spin Lock,800,2026-04-16 02:21:01,720,88,0,46.045,69.605,44.0,74.0,3256.0,0,0,8.739,13.148
24,Spin Lock,800,2026-04-16 02:21:03,628,97,0,177.835,157.341,48.5,74.0,3589.0,0,0,60.887,74.711
24,Spin Lock,800,2026-04-16 02:21:05,376,300,0,246.767,226.316,150.0,160.45,24067.5,285,0,99.173,135.207
24,Spin Lock,800,2026-04-16 02:21:07,44,287,0,289.226,332.435,143.5,165.0,23677.5,287,0,97.627,118.167
24,Spin Lock,800,2026-04-16 02:21:09,4,26,0,6.346,2.855,13.0,165.0,2145.0,26,0,1.538,2.385
24,Spin Lock,800,2026-04-16 02:21:11,0,2,0,9.0,1.0,1.0,165.0,165.0,2,0,3.0,4.0
24,Spin Lock,1000,2026-04-16 02:32:13,912,94,0,55.851,68.114,47.0,74.0,3478.0,0,0,14.383,28.777
24,Spin Lock,1000,2026-04-16 02:32:15,900,88,0,757.614,409.117,44.0,74.0,3256.0,0,0,265.466,336.102
24,Spin Lock,1000,2026-04-16 02:32:17,727,181,0,483.525,439.118,90.5,155.95,14113.5,163,0,179.95,209.21
24,Spin Lock,1000,2026-04-16 02:32:19,576,300,0,749.763,408.361,150.0,165.0,24750.0,300,0,192.827,255.86
24,Spin Lock,1000,2026-04-16 02:32:21,116,303,0,722.799,388.683,151.5,165.0,24997.5,303,0,190.366,234.231
24,Spin Lock,1000,2026-04-16 02:32:23,9,29,0,7.69,5.305,14.5,165.0,2392.5,29,0,1.759,2.793
24,Spin Lock,1000,2026-04-16 02:32:25,4,1,0,8.0,0.0,0.5,165.0,82.5,1,0,1.0,3.0
24,Spin Lock,1000,2026-04-16 02:32:27,1,3,0,10.0,2.16,1.5,165.0,247.5,3,0,3.333,4.333
24,Spin Lock,1000,2026-04-16 02:32:29,0,1,0,13.0,0.0,0.5,165.0,82.5,1,0,4.0,7.0
24,Pub/Sub Lock,500,2026-04-16 02:43:30,420,87,0,10.046,6.605,43.5,77.0,3349.5,0,0,1.759,3.276
24,Pub/Sub Lock,500,2026-04-16 02:43:32,337,204,0,299.902,276.727,102.0,116.255,11858.0,91,0,98.672,131.294
24,Pub/Sub Lock,500,2026-04-16 02:43:34,47,187,0,40.38,92.976,93.5,165.0,15427.5,187,0,11.984,25.882
24,Pub/Sub Lock,500,2026-04-16 02:43:37,4,18,0,6.5,3.041,9.0,165.0,1485.0,18,0,1.722,2.722
24,Pub/Sub Lock,500,2026-04-16 02:43:39,1,3,0,9.667,1.247,1.5,165.0,247.5,3,0,2.667,3.667
24,Pub/Sub Lock,500,2026-04-16 02:43:41,0,1,0,10.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
24,Pub/Sub Lock,800,2026-04-16 02:54:45,728,82,0,15.402,12.097,41.0,77.0,3157.0,0,0,3.378,6.061
24,Pub/Sub Lock,800,2026-04-16 02:54:47,626,166,0,304.608,333.995,83.0,102.446,8503.0,48,0,99.295,131.5
24,Pub/Sub Lock,800,2026-04-16 02:54:49,146,420,1,738.133,399.855,210.0,165.0,34650.0,420,0,211.795,276.512
24,Pub/Sub Lock,800,2026-04-16 02:54:51,12,125,0,554.208,328.103,62.5,165.0,10312.5,125,0,149.32,184.568
24,Pub/Sub Lock,800,2026-04-16 02:54:53,0,6,0,8.167,3.532,3.0,165.0,495.0,6,0,2.5,3.167
24,Pub/Sub Lock,1000,2026-04-16 03:05:56,910,100,0,122.29,133.627,50.0,77.0,3850.0,0,0,26.7,62.56
24,Pub/Sub Lock,1000,2026-04-16 03:05:58,900,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
24,Pub/Sub Lock,1000,2026-04-16 03:06:00,900,84,0,713.917,384.261,42.0,113.667,4774.0,35,0,342.143,363.583
24,Pub/Sub Lock,1000,2026-04-16 03:06:02,520,465,0,729.791,474.28,232.5,155.348,36118.5,414,0,229.194,319.29
24,Pub/Sub Lock,1000,2026-04-16 03:06:04,13,344,0,1028.663,501.24,172.0,165.0,28380.0,344,0,293.099,381.75
24,Pub/Sub Lock,1000,2026-04-16 03:06:06,1,7,0,6.857,2.997,3.5,165.0,577.5,7,0,2.143,3.143
24,ZooKeeper Lock,500,2026-04-16 03:17:02,408,92,0,80.163,73.701,46.0,79.0,3634.0,0,0,13.033,24.217
24,ZooKeeper Lock,500,2026-04-16 03:17:04,401,8,0,22.5,38.386,4.0,79.0,316.0,0,0,1.25,2.125
24,ZooKeeper Lock,500,2026-04-16 03:17:06,63,358,0,412.824,298.502,179.0,140.978,25235.0,258,0,134.039,165.145
24,ZooKeeper Lock,500,2026-04-16 03:17:08,6,39,0,7.513,2.459,19.5,165.0,3217.5,39,0,1.718,2.538
24,ZooKeeper Lock,500,2026-04-16 03:17:10,0,3,0,7.667,2.055,1.5,165.0,247.5,3,0,1.333,2.333
24,ZooKeeper Lock,800,2026-04-16 03:28:15,800,98,0,587.633,287.767,49.0,79.0,3871.0,0,0,243.51,355.255
24,ZooKeeper Lock,800,2026-04-16 03:28:17,700,2,0,10.0,1.0,1.0,79.0,79.0,0,0,1.5,2.5
24,ZooKeeper Lock,800,2026-04-16 03:28:19,469,291,1,454.784,365.019,145.5,135.742,19750.5,192,0,131.103,162.43
24,ZooKeeper Lock,800,2026-04-16 03:28:21,148,281,0,391.345,351.977,140.5,165.0,23182.5,281,0,120.434,143.701
24,ZooKeeper Lock,800,2026-04-16 03:28:23,9,123,0,495.39,327.736,61.5,165.0,10147.5,123,0,126.309,169.902
24,ZooKeeper Lock,800,2026-04-16 03:28:25,1,3,0,11.333,2.625,1.5,165.0,247.5,3,0,3.0,4.333
24,ZooKeeper Lock,800,2026-04-16 03:28:27,0,1,0,13.0,0.0,0.5,165.0,82.5,1,0,4.0,5.0
24,ZooKeeper Lock,1000,2026-04-16 03:39:26,919,89,0,77.618,81.074,44.5,79.0,3515.5,0,0,20.348,42.921
24,ZooKeeper Lock,1000,2026-04-16 03:39:28,902,99,0,1078.162,494.047,49.5,79.0,3910.5,0,0,423.162,507.525
24,ZooKeeper Lock,1000,2026-04-16 03:39:30,680,212,0,588.741,403.82,106.0,160.132,16974.0,200,0,227.962,302.863
24,ZooKeeper Lock,1000,2026-04-16 03:39:32,376,434,0,636.074,465.149,217.0,165.0,35805.0,434,0,173.111,206.258
24,ZooKeeper Lock,1000,2026-04-16 03:39:34,14,155,0,443.11,413.949,77.5,165.0,12787.5,155,0,121.206,153.226
24,ZooKeeper Lock,1000,2026-04-16 03:39:36,3,9,0,10.667,1.886,4.5,165.0,742.5,9,0,2.889,4.333
24,ZooKeeper Lock,1000,2026-04-16 03:39:38,1,2,0,13.5,0.5,1.0,165.0,165.0,2,0,3.5,5.0
24,Adaptive Lock,500,2026-04-23 20:45:20,413,149,0,71.161,87.093,74.5,81.0,6034.5,0,0,23.624,37.792
24,Adaptive Lock,500,2026-04-23 20:45:22,63,309,1,271.699,290.898,154.5,151.136,23350.5,258,0,100.401,130.819
24,Adaptive Lock,500,2026-04-23 20:45:24,13,33,0,7.879,2.071,16.5,165.0,2722.5,33,0,1.97,3.182
24,Adaptive Lock,500,2026-04-23 20:45:26,2,6,0,8.5,2.986,3.0,165.0,495.0,6,0,2.5,3.833
24,Adaptive Lock,500,2026-04-23 20:45:28,0,2,0,7.5,1.5,1.0,165.0,165.0,2,0,3.0,4.5
24,Adaptive Lock,800,2026-04-23 20:56:32,720,90,0,14.389,15.963,45.0,81.0,3645.0,0,0,3.078,5.633
24,Adaptive Lock,800,2026-04-23 20:56:34,702,102,0,458.333,258.768,51.0,81.0,4131.0,0,0,171.069,197.755
24,Adaptive Lock,800,2026-04-23 20:56:36,512,190,0,691.258,326.963,95.0,161.463,15339.0,182,0,215.674,291.442
24,Adaptive Lock,800,2026-04-23 20:56:38,54,375,0,563.427,415.614,187.5,165.0,30937.5,375,0,126.192,185.597
24,Adaptive Lock,800,2026-04-23 20:56:40,9,34,0,6.559,2.225,17.0,165.0,2805.0,34,0,1.529,2.441
24,Adaptive Lock,800,2026-04-23 20:56:42,1,8,0,8.25,1.561,4.0,165.0,660.0,8,0,2.375,3.375
24,Adaptive Lock,800,2026-04-23 20:56:44,0,1,0,12.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
24,Adaptive Lock,1000,2026-04-23 21:07:41,908,92,0,17.033,16.407,46.0,81.0,3726.0,0,0,4.043,7.054
24,Adaptive Lock,1000,2026-04-23 21:07:43,903,5,0,8.4,0.8,2.5,81.0,202.5,0,0,1.8,3.0
24,Adaptive Lock,1000,2026-04-23 21:07:45,901,86,0,883.86,292.114,43.0,81.0,3483.0,0,0,216.326,260.023
24,Adaptive Lock,1000,2026-04-23 21:07:47,801,44,0,978.227,468.448,22.0,132.545,2916.0,27,0,232.477,324.682
24,Adaptive Lock,1000,2026-04-23 21:07:49,440,512,0,664.408,465.614,256.0,165.0,42240.0,512,0,200.006,287.104
24,Adaptive Lock,1000,2026-04-23 21:07:51,17,244,0,581.742,464.651,122.0,165.0,20130.0,244,0,238.09,277.23
24,Adaptive Lock,1000,2026-04-23 21:07:53,4,13,0,8.538,2.5,6.5,165.0,1072.5,13,0,2.154,3.385
24,Adaptive Lock,1000,2026-04-23 21:07:55,1,3,0,9.0,2.16,1.5,165.0,247.5,3,0,3.333,4.667
24,Adaptive Lock,1000,2026-04-23 21:07:57,0,1,0,6.0,0.0,0.5,165.0,82.5,1,0,2.0,3.0
25,Pessimistic Lock,500,2026-04-16 06:50:33,416,91,0,10.637,6.652,45.5,81.0,3685.5,0,0,2.242,3.89
25,Pessimistic Lock,500,2026-04-16 06:50:35,366,198,0,287.621,220.838,99.0,118.758,11757.0,89,0,107.859,143.47
25,Pessimistic Lock,500,2026-04-16 06:50:37,27,194,0,472.361,445.903,97.0,165.0,16005.0,194,0,126.082,204.918
25,Pessimistic Lock,500,2026-04-16 06:50:39,5,12,0,7.417,1.935,6.0,165.0,990.0,12,0,2.25,3.5
25,Pessimistic Lock,500,2026-04-16 06:50:41,2,3,0,8.667,2.625,1.5,165.0,247.5,3,0,2.667,3.667
25,Pessimistic Lock,500,2026-04-16 06:50:43,0,2,0,9.0,0.0,1.0,165.0,165.0,2,0,3.0,4.5
25,Pessimistic Lock,800,2026-04-16 07:01:47,708,94,0,189.809,194.851,47.0,81.0,3807.0,0,0,50.628,105.457
25,Pessimistic Lock,800,2026-04-16 07:01:49,521,340,0,553.606,396.447,170.0,138.812,23598.0,234,0,206.465,298.394
25,Pessimistic Lock,800,2026-04-16 07:01:51,47,330,0,395.503,392.947,165.0,165.0,27225.0,330,0,135.43,184.47
25,Pessimistic Lock,800,2026-04-16 07:01:53,4,33,0,6.152,2.687,16.5,165.0,2722.5,33,0,2.061,3.061
25,Pessimistic Lock,800,2026-04-16 07:01:55,0,3,0,7.333,3.3,1.5,165.0,247.5,3,0,2.333,3.333
25,Pessimistic Lock,1000,2026-04-16 07:12:57,913,87,0,101.069,105.822,43.5,81.0,3523.5,0,0,33.264,62.885
25,Pessimistic Lock,1000,2026-04-16 07:12:59,739,224,0,425.906,344.052,112.0,122.625,13734.0,111,0,207.585,259.893
25,Pessimistic Lock,1000,2026-04-16 07:13:01,605,84,0,290.345,355.518,42.0,165.0,6930.0,84,0,129.202,242.738
25,Pessimistic Lock,1000,2026-04-16 07:13:03,248,356,1,345.744,331.964,178.0,165.0,29370.0,356,0,112.174,152.41
25,Pessimistic Lock,1000,2026-04-16 07:13:05,27,221,0,322.674,358.069,110.5,165.0,18232.5,221,0,132.172,154.0
25,Pessimistic Lock,1000,2026-04-16 07:13:07,1,26,0,5.692,2.382,13.0,165.0,2145.0,26,0,1.615,2.538
25,Pessimistic Lock,1000,2026-04-16 07:13:09,0,1,0,10.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
25,Spin Lock,500,2026-04-16 07:24:03,410,156,0,261.192,314.387,78.0,74.0,5772.0,0,0,62.987,83.032
25,Spin Lock,500,2026-04-16 07:24:05,51,293,0,275.713,277.98,146.5,151.334,22170.5,249,0,93.672,117.16
25,Spin Lock,500,2026-04-16 07:24:07,4,47,0,7.128,4.734,23.5,165.0,3877.5,47,0,1.638,2.383
25,Spin Lock,500,2026-04-16 07:24:09,1,3,0,8.0,0.816,1.5,165.0,247.5,3,0,2.0,3.333
25,Spin Lock,500,2026-04-16 07:24:11,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
25,Spin Lock,500,2026-04-16 07:24:13,0,1,0,12.0,0.0,0.5,165.0,82.5,1,0,5.0,6.0
25,Spin Lock,800,2026-04-16 07:35:17,717,87,0,13.448,8.949,43.5,74.0,3219.0,0,0,2.0,4.264
25,Spin Lock,800,2026-04-16 07:35:19,525,278,0,378.115,312.266,139.0,128.011,17793.5,165,0,144.978,192.874
25,Spin Lock,800,2026-04-16 07:35:21,128,325,0,851.335,423.5,162.5,165.0,26812.5,325,0,224.08,294.455
25,Spin Lock,800,2026-04-16 07:35:23,4,108,0,1070.241,375.38,54.0,165.0,8910.0,108,0,276.065,314.861
25,Spin Lock,800,2026-04-16 07:35:25,0,2,0,12.0,0.0,1.0,165.0,165.0,2,0,3.5,5.0
25,Spin Lock,1000,2026-04-16 07:46:30,913,92,0,51.837,56.122,46.0,74.0,3404.0,0,0,13.467,22.609
25,Spin Lock,1000,2026-04-16 07:46:32,342,806,0,1327.939,487.288,403.0,152.806,61581.0,698,0,405.95,484.769
25,Spin Lock,1000,2026-04-16 07:46:34,5,101,0,957.921,661.035,50.5,165.0,8332.5,101,0,160.208,160.525
25,Spin Lock,1000,2026-04-16 07:46:36,0,1,0,7.0,0.0,0.5,165.0,82.5,1,0,2.0,3.0
25,Pub/Sub Lock,500,2026-04-16 07:57:34,419,93,0,73.452,124.505,46.5,77.0,3580.5,0,0,28.065,40.376
25,Pub/Sub Lock,500,2026-04-16 07:57:36,295,143,0,318.133,249.207,71.5,99.154,7089.5,36,0,109.909,138.888
25,Pub/Sub Lock,500,2026-04-16 07:57:38,17,247,0,397.923,274.552,123.5,165.0,20377.5,247,0,146.138,188.83
25,Pub/Sub Lock,500,2026-04-16 07:57:40,0,17,0,7.294,2.966,8.5,165.0,1402.5,17,0,2.0,3.059
25,Pub/Sub Lock,800,2026-04-16 08:08:41,550,267,0,154.378,170.791,133.5,99.082,13227.5,67,0,54.697,73.502
25,Pub/Sub Lock,800,2026-04-16 08:08:43,236,398,0,702.475,470.076,199.0,165.0,32835.0,398,0,263.822,348.603
25,Pub/Sub Lock,800,2026-04-16 08:08:45,34,102,0,69.716,87.221,51.0,165.0,8415.0,102,0,34.892,41.0
25,Pub/Sub Lock,800,2026-04-16 08:08:47,5,28,0,7.643,4.537,14.0,165.0,2310.0,28,0,2.571,3.607
25,Pub/Sub Lock,800,2026-04-16 08:08:49,0,5,0,10.2,3.25,2.5,165.0,412.5,5,0,2.8,4.2
25,Pub/Sub Lock,1000,2026-04-16 08:19:52,827,243,0,432.679,322.36,121.5,92.572,11247.5,43,0,133.498,162.84
25,Pub/Sub Lock,1000,2026-04-16 08:19:54,584,313,1,628.665,507.688,156.5,165.0,25822.5,313,0,177.585,226.693
25,Pub/Sub Lock,1000,2026-04-16 08:19:56,390,239,0,663.063,417.238,119.5,165.0,19717.5,239,0,225.958,306.498
25,Pub/Sub Lock,1000,2026-04-16 08:19:58,10,195,1,720.364,442.277,97.5,165.0,16087.5,195,0,198.482,241.821
25,Pub/Sub Lock,1000,2026-04-16 08:20:00,2,6,0,10.5,1.708,3.0,165.0,495.0,6,0,3.0,4.5
25,Pub/Sub Lock,1000,2026-04-16 08:20:02,0,2,0,8.5,2.5,1.0,165.0,165.0,2,0,2.0,3.5
25,ZooKeeper Lock,500,2026-04-16 08:31:00,330,259,0,286.915,304.106,129.5,98.591,12767.5,59,0,112.846,135.506
25,ZooKeeper Lock,500,2026-04-16 08:31:02,76,183,0,81.973,98.589,91.5,165.0,15097.5,183,0,34.459,39.77
25,ZooKeeper Lock,500,2026-04-16 08:31:04,15,50,1,7.96,3.117,25.0,165.0,4125.0,50,0,1.8,2.78
25,ZooKeeper Lock,500,2026-04-16 08:31:06,2,5,0,12.0,3.847,2.5,165.0,412.5,5,0,2.4,4.4
25,ZooKeeper Lock,500,2026-04-16 08:31:08,0,2,0,13.0,0.0,1.0,165.0,165.0,2,0,3.0,5.0
25,ZooKeeper Lock,800,2026-04-16 08:42:13,620,185,0,192.395,184.791,92.5,79.0,7307.5,0,0,62.665,93.032
25,ZooKeeper Lock,800,2026-04-16 08:42:15,422,404,1,634.277,417.394,202.0,161.807,32685.0,389,0,166.916,211.663
25,ZooKeeper Lock,800,2026-04-16 08:42:17,30,191,0,327.895,352.206,95.5,165.0,15757.5,191,0,87.906,110.743
25,ZooKeeper Lock,800,2026-04-16 08:42:19,5,16,0,9.812,3.147,8.0,165.0,1320.0,16,0,2.5,3.625
25,ZooKeeper Lock,800,2026-04-16 08:42:21,1,3,0,8.667,2.625,1.5,165.0,247.5,3,0,2.0,3.0
25,ZooKeeper Lock,1000,2026-04-16 08:53:22,911,92,0,13.348,7.358,46.0,79.0,3634.0,0,0,2.228,4.261
25,ZooKeeper Lock,1000,2026-04-16 08:53:24,903,52,0,676.519,304.175,26.0,79.0,2054.0,0,0,182.769,278.058
25,ZooKeeper Lock,1000,2026-04-16 08:53:26,800,201,0,942.721,390.949,100.5,141.04,14174.5,145,0,260.353,443.373
25,ZooKeeper Lock,1000,2026-04-16 08:53:28,337,432,0,697.542,424.692,216.0,165.0,35640.0,432,0,217.662,266.9
25,ZooKeeper Lock,1000,2026-04-16 08:53:30,6,219,0,889.361,374.486,109.5,165.0,18067.5,219,0,204.539,277.146
25,ZooKeeper Lock,1000,2026-04-16 08:53:32,0,4,0,8.0,4.637,2.0,165.0,330.0,4,0,1.5,3.0
25,Adaptive Lock,500,2026-04-23 21:26:22,387,259,0,284.328,272.176,129.5,100.135,12967.5,59,0,99.826,130.653
25,Adaptive Lock,500,2026-04-23 21:26:24,65,199,0,99.879,111.163,99.5,165.0,16417.5,199,0,43.01,57.653
25,Adaptive Lock,500,2026-04-23 21:26:26,9,34,0,7.147,4.195,17.0,165.0,2805.0,34,0,2.235,3.176
25,Adaptive Lock,500,2026-04-23 21:26:28,2,7,0,8.0,2.0,3.5,165.0,577.5,7,0,2.429,3.714
25,Adaptive Lock,500,2026-04-23 21:26:30,0,1,0,11.0,0.0,0.5,165.0,82.5,1,0,4.0,6.0
25,Adaptive Lock,800,2026-04-23 21:37:36,604,361,0,339.402,354.838,180.5,118.463,21382.5,161,0,126.825,157.773
25,Adaptive Lock,800,2026-04-23 21:37:38,123,325,0,751.797,395.138,162.5,165.0,26812.5,325,0,180.434,261.618
25,Adaptive Lock,800,2026-04-23 21:37:40,17,97,0,490.381,283.402,48.5,165.0,8002.5,97,0,159.227,193.227
25,Adaptive Lock,800,2026-04-23 21:37:42,4,16,0,7.188,2.811,8.0,165.0,1320.0,16,0,2.125,3.312
25,Adaptive Lock,800,2026-04-23 21:37:44,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
25,Adaptive Lock,800,2026-04-23 21:37:46,0,1,0,8.0,0.0,0.5,165.0,82.5,1,0,2.0,3.0
25,Adaptive Lock,1000,2026-04-23 21:48:46,829,171,0,407.637,329.058,85.5,81.0,6925.5,0,0,187.772,238.0
25,Adaptive Lock,1000,2026-04-23 21:48:48,720,205,0,714.302,430.226,102.5,153.117,15694.5,176,0,250.927,319.824
25,Adaptive Lock,1000,2026-04-23 21:48:50,393,314,0,878.898,500.647,157.0,165.0,25905.0,314,0,243.309,334.857
25,Adaptive Lock,1000,2026-04-23 21:48:52,10,304,0,898.622,365.642,152.0,165.0,25080.0,304,0,220.27,279.5
25,Adaptive Lock,1000,2026-04-23 21:48:54,0,6,0,8.167,2.911,3.0,165.0,495.0,6,0,2.5,3.5
26,Pessimistic Lock,500,2026-04-16 11:51:46,416,89,1,16.101,17.221,44.5,81.0,3604.5,0,0,2.82,5.551
26,Pessimistic Lock,500,2026-04-16 11:51:48,178,278,0,385.77,264.736,139.0,131.763,18315.0,168,0,160.835,205.824
26,Pessimistic Lock,500,2026-04-16 11:51:50,17,122,0,478.057,337.528,61.0,165.0,10065.0,122,0,90.492,144.443
26,Pessimistic Lock,500,2026-04-16 11:51:52,3,7,0,7.857,1.726,3.5,165.0,577.5,7,0,2.143,3.429
26,Pessimistic Lock,500,2026-04-16 11:51:54,0,3,0,10.333,0.471,1.5,165.0,247.5,3,0,3.0,4.0
26,Pessimistic Lock,800,2026-04-16 12:03:00,712,90,0,20.189,25.643,45.0,81.0,3645.0,0,0,3.278,6.344
26,Pessimistic Lock,800,2026-04-16 12:03:02,702,214,0,565.243,330.487,107.0,121.822,13035.0,104,0,226.126,301.65
26,Pessimistic Lock,800,2026-04-16 12:03:04,194,403,1,835.007,350.631,201.5,165.0,33247.5,403,0,227.878,305.007
26,Pessimistic Lock,800,2026-04-16 12:03:06,5,88,0,976.693,483.383,44.0,165.0,7260.0,88,0,265.761,287.966
26,Pessimistic Lock,800,2026-04-16 12:03:08,1,3,0,8.667,3.859,1.5,165.0,247.5,3,0,3.0,4.333
26,Pessimistic Lock,800,2026-04-16 12:03:10,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
26,Pessimistic Lock,800,2026-04-16 12:03:12,0,1,0,12.0,0.0,0.5,165.0,82.5,1,0,4.0,6.0
26,Pessimistic Lock,1000,2026-04-16 12:14:12,733,416,0,571.488,438.494,208.0,124.615,25920.0,216,0,192.865,258.212
26,Pessimistic Lock,1000,2026-04-16 12:14:14,195,393,0,722.344,599.277,196.5,165.0,32422.5,393,0,226.517,307.005
26,Pessimistic Lock,1000,2026-04-16 12:14:16,19,172,0,318.442,359.324,86.0,165.0,14190.0,172,0,81.849,108.837
26,Pessimistic Lock,1000,2026-04-16 12:14:18,1,18,0,6.444,2.608,9.0,165.0,1485.0,18,0,1.833,2.667
26,Pessimistic Lock,1000,2026-04-16 12:14:20,0,1,0,8.0,0.0,0.5,165.0,82.5,1,0,2.0,3.0
26,Spin Lock,500,2026-04-16 12:25:18,416,112,0,133.188,189.014,56.0,74.0,4144.0,0,0,51.411,62.464
26,Spin Lock,500,2026-04-16 12:25:20,72,316,0,470.807,293.702,158.0,139.658,22066.0,228,0,155.851,193.054
26,Spin Lock,500,2026-04-16 12:25:22,10,62,0,14.581,49.2,31.0,165.0,5115.0,62,0,4.29,5.097
26,Spin Lock,500,2026-04-16 12:25:24,2,8,0,8.5,3.041,4.0,165.0,660.0,8,0,2.5,3.75
26,Spin Lock,500,2026-04-16 12:25:26,1,1,0,12.0,0.0,0.5,165.0,82.5,1,0,5.0,6.0
26,Spin Lock,500,2026-04-16 12:25:28,0,1,0,14.0,0.0,0.5,165.0,82.5,1,0,4.0,6.0
26,Spin Lock,800,2026-04-16 12:36:31,712,94,0,24.628,26.665,47.0,74.0,3478.0,0,0,4.638,8.255
26,Spin Lock,800,2026-04-16 12:36:33,528,188,0,515.17,403.583,94.0,113.691,10687.0,82,0,182.516,211.745
26,Spin Lock,800,2026-04-16 12:36:35,423,260,0,349.981,312.208,130.0,165.0,21450.0,260,0,110.788,131.308
26,Spin Lock,800,2026-04-16 12:36:37,44,228,0,318.697,347.229,114.0,165.0,18810.0,228,0,110.689,149.132
26,Spin Lock,800,2026-04-16 12:36:39,14,24,0,8.792,2.614,12.0,165.0,1980.0,24,0,2.458,3.708
26,Spin Lock,800,2026-04-16 12:36:41,0,6,0,7.0,2.517,3.0,165.0,495.0,6,0,2.167,3.333
26,Spin Lock,1000,2026-04-16 12:47:42,922,86,0,40.721,49.804,43.0,74.0,3182.0,0,0,7.488,12.663
